150;HSD_SW_DIG_LH_2_CLK_EN;
151;HSD_SW_DIG_DUC_1_SRC_ROUTE_LOW;
152;HSD_SW_DIG_DUC_2_SRC_ROUTE_LOW;
153;HSD_SW_DIG_DUC_1_SRC_ROUTE_HIGH;
154;HSD_SW_DIG_DUC_2_SRC_ROUTE_HIGH;
155;HSD_SW_DIG_DUC_1_CLK_EN;
156;HSD_SW_DIG_DUC_2_CLK_EN;
157;HSD_SW_DIG_I2C_FE_DATA_WR;
158;HSD_SW_DIG_I2C_FE_CLK;
159;HSD_SW_DIG_I2C_AUX_DATA_WR;
160;HSD_SW_DIG_I2C_AUX_CLK;
161;HSD_SW_DIG_DSP_RX_1_INT_REQ;
162;HSD_SW_DIG_DSP_RX_2_INT_REQ;
163;HSD_SW_DIG_DSP_TX_1_INT_REQ;
164;HSD_SW_DIG_DSP_TX_2_INT_REQ;
165;HSD_SW_DIG_RX_TX_1_DPRAM_INT_REQ;
166;HSD_SW_DIG_RX_TX_2_DPRAM_INT_REQ;
167;HSD_SW_DIG_DSP_RX_1_QUIT;
168;HSD_SW_DIG_DSP_RX_2_QUIT;
169;HSD_SW_DIG_DSP_TX_1_QUIT;
170;HSD_SW_DIG_DSP_TX_2_QUIT;
171;HSD_SW_DIG_RX_TX_1_DPRAM_INT_QUIT;
172;HSD_SW_DIG_RX_TX_2_DPRAM_INT_QUIT;
173;HSD_SW_DIG_LH1_INT_REQ;
174;HSD_SW_DIG_LH2_INT_REQ;
175;HSD_SW_DIG_FE_ADC_INT_REQ;
176;HSD_SW_DIG_DIAG_ADC_INT_REQ;
177;HSD_SW_DIG_FIFO1_PAF_INT_REQ;
178;HSD_SW_DIG_FIFO2_PAF_INT_REQ;
179;HSD_SW_DIG_LH1_INT_QUIT;
180;HSD_SW_DIG_LH2_INT_QUIT;
181;HSD_SW_DIG_FE_ADC_INT_QUIT;
182;HSD_SW_DIG_DIAG_ADC_INT_QUIT;
183;HSD_SW_DIG_FIFO1_PAF_INT_QUIT;
184;HSD_SW_DIG_FIFO2_PAF_INT_QUIT;
185;HSD_SW_DIG_PFC_INT_REQ;
186;HSD_SW_LH1_SIG_INT_REQ;
187;HSD_SW_LH2_SIG_INT_REQ;
188;HSD_SW_DIG_FE_POW_INT_REQ;
189;HSD_SW_DIG_RXTX1_POW_INT_REQ;
190;HSD_SW_DIG_RXTX2_POW_INT_REQ;
191;HSD_SW_DIG_PFC_INT_QUIT;
192;HSD_SW_LH1_SIG_INT_QUIT;
193;HSD_SW_LH2_SIG_INT_QUIT;
194;HSD_SW_DIG_FE_POW_INT_QUIT;
195;HSD_SW_DIG_RXTX1_POW_INT_QUIT;
196;HSD_SW_DIG_RXTX2_POW_INT_QUIT;
197;HSD_SW_DIG_DSP_AUDIO_INT_REQ;
198;HSD_SW_DIG_DSP_AUDIO_QUIT;
199;HSD_SW_DIG_SAMPLE_CLK_1_DIV;
200;HSD_SW_DIG_SAMPLE_CLK_1_SRC;
201;HSD_SW_DIG_SLOT_CLK_1_DIV;
202;HSD_SW_DIG_SAMPLE_CLK_2_DIV;
203;HSD_SW_DIG_SAMPLE_CLK_2_SRC;
204;HSD_SW_DIG_SLOT_CLK_2_DIV;
205;HSD_SW_DIG_I2C_FE_AUXTX_PRESENT;
206;HSD_SW_DIG_LH_SCI_SEL;
207;HSD_SW_DIG_DUC1_PRESENT;
208;HSD_SW_DIG_DUC2_PRESENT;
209;HSD_SW_DIG_LH1_DEC_10BIT;
210;HSD_SW_DIG_LH2_DEC_10BIT;
211;HSD_SW_DIG_HW_CODE_1;
212;HSD_SW_DIG_XREF_OUT_2_DIV;
213;HSD_SW_DIG_XREF_OUT_2_CLK_SRC;
214;HSD_SW_DIG_XPROG_NET_CLK_DIV;
215;HSD_SW_DIG_XPROG_NET_CLK_SRC;
216;HSD_SW_DIG_HW_CODE_2;
217;HSD_SW_DIG_XIL_AT_DSP_DONE;
218;HSD_SW_DIG_XIL_AT_DSP_INIT;
219;HSD_SW_DIG_XIL_AT_DSP_BUSY;
220;HSD_SW_DIG_XIL_LINK_DONE;
221;HSD_SW_DIG_XIL_LINK_INIT;
222;HSD_SW_DIG_XIL_LINK_BUSY;
223;HSD_SW_DIG_XIL_MOD_DEMOD_INIT;
224;HSD_SW_DIG_XIL_MOD_DONE;
225;HSD_SW_DIG_XIL_DEMOD_DONE;
226;HSD_SW_DIG_DIG_OPT_POLL_0;
227;HSD_SW_DIG_DIG_OPT_POLL_1;
228;HSD_SW_DIG_DIG_OPT_POLL_2;
229;HSD_SW_DIG_DIG_OPT_POLL_3;
230;HSD_SW_DIG_DIG_OPT_POLL_4;
231;HSD_SW_DIG_CPLD_ISP_DATA_RD;
232;HSD_SW_DIG_ADC_1_OPT_POLL_0;
233;HSD_SW_DIG_ADC_1_OPT_POLL_1;
234;HSD_SW_DIG_ADC_1_OPT_POLL_2;
235;HSD_SW_DIG_DDC_1_OPT_POLL_0;
236;HSD_SW_DIG_DDC_1_OPT_POLL_1;
237;HSD_SW_DIG_DDC_1_OPT_POLL_2;
238;HSD_SW_DIG_DDC_1_OPT_POLL_3;
239;HSD_SW_DIG_ADC_2_OPT_POLL_0;
240;HSD_SW_DIG_ADC_2_OPT_POLL_1;
241;HSD_SW_DIG_ADC_2_OPT_POLL_2;
242;HSD_SW_DIG_DDC_2_OPT_POLL_0;
243;HSD_SW_DIG_DDC_2_OPT_POLL_1;
244;HSD_SW_DIG_DDC_2_OPT_POLL_2;
245;HSD_SW_DIG_DDC_2_OPT_POLL_3;
246;HSD_SW_DIG_AUC_1_OPT_POLL_0;
247;HSD_SW_DIG_AUC_1_OPT_POLL_1;
248;HSD_SW_DIG_AUC_1_OPT_POLL_2;
249;HSD_SW_DIG_TX_DSP_1_OPT_POLL_0;
250;HSD_SW_DIG_TX_DSP_1_OPT_POLL_1;
251;HSD_SW_DIG_TX_DSP_1_OPT_POLL_2;
252;HSD_SW_DIG_TX_DSP_1_OPT_POLL_3;
253;HSD_SW_DIG_AUC_2_OPT_POLL_0;
254;HSD_SW_DIG_AUC_2_OPT_POLL_1;
255;HSD_SW_DIG_AUC_2_OPT_POLL_2;
256;HSD_SW_DIG_TX_DSP_2_OPT_POLL_0;
257;HSD_SW_DIG_TX_DSP_2_OPT_POLL_1;
258;HSD_SW_DIG_TX_DSP_2_OPT_POLL_2;
259;HSD_SW_DIG_TX_DSP_2_OPT_POLL_3;
260;HSD_SW_DIG_XIL_AT_DSP_VERSION;
261;HSD_SW_DIG_DSP_RX_1_INT;
262;HSD_SW_DIG_DSP_RX_2_INT;
263;HSD_SW_DIG_DSP_TX_1_INT;
264;HSD_SW_DIG_DSP_TX_2_INT;
265;HSD_SW_DIG_RX_TX_1_DPRAM_INT;
266;HSD_SW_DIG_RX_TX_2_DPRAM_INT;
267;HSD_SW_LH1_INT;
268;HSD_SW_LH2_INT;
269;HSD_SW_DIG_FE_ADC_INT;
270;HSD_SW_DIG_DIAG_ADC_INT;
271;HSD_SW_DIG_FIFO1_PAF_INT;
272;HSD_SW_DIG_FIFO2_PAF_INT;
273;HSD_SW_DIG_PFC_INT;
274;HSD_SW_LH1_SIG_INT;
275;HSD_SW_LH2_SIG_INT;
276;HSD_SW_DIG_FE_POW_INT;
277;HSD_SW_DIG_RXTX1_POW_INT;
278;HSD_SW_DIG_RXTX2_POW_INT;
279;HSD_SW_DIG_DSP_AUDIO_INT;
280;HSD_SW_DIG_I2C_FE_DATA_RD;
281;HSD_SW_DIG_I2C_AUX_DATA_RD;
282;HSD_SW_DIG_AUC_DATA_BUSY;
283;HSD_SW_DIG_MOD_DEMOD_XIL_DATA_BUSY;
284;HSD_SW_DIG_I2C_FE_CLK_RD;
285;HSD_SW_DIG_I2C_AUX_CLK_RD;
286;HSD_SW_DIG_FE_ADC_RD;
287;HSD_SW_DIG_DIAG_ADC_RD;
288;HSD_SW_DIG_XIL_LINK_VERSION;
289;HSD_SW_LH_1_RESET;
290;HSD_SW_LH_1_ENABLE;
291;HSD_SW_LH_1_XILINX;
292;HSD_SW_LH_1_DSP_0;
293;HSD_SW_LH_1_DSP_1_RESET_ISP_DATA_WR;
294;HSD_SW_LH_1_DSP_2_RESET_ISP_MOD;
295;HSD_SW_LH_1_DSP_3_RESET_ISP_CLK;
296;HSD_SW_LH_1_ISP;
297;HSD_SW_LH_2_RESET;
298;HSD_SW_LH_2_ENABLE;
299;HSD_SW_LH_2_XILINX;
300;HSD_SW_LH_2_DSP_0;
301;HSD_SW_LH_2_DSP_1_RESET_ISP_DATA_WR;
302;HSD_SW_LH_2_DSP_2_RESET_ISP_MOD;
303;HSD_SW_LH_2_DSP_3_RESET_ISP_CLK;
304;HSD_SW_LH_2_ISP;
305;HSD_SW_LH_1_DONE;
306;HSD_SW_LH_1_INT_AT_DP_RAM;
307;HSD_SW_LH_1_IRQ_3_INIT;
308;HSD_SW_LH_1_OPT_SHARED_MEM;
309;HSD_SW_LH_1_OPT_LOG_MEM_0;
310;HSD_SW_LH_1_OPT_LOG_MEM_1;
311;HSD_SW_LH_1_MOD_MODULE_0;
312;HSD_SW_LH_1_MOD_MODULE_1;
313;HSD_SW_LH_2_DONE;
314;HSD_SW_LH_2_INT_AT_DP_RAM;
315;HSD_SW_LH_2_IRQ_3_INIT;
316;HSD_SW_LH_2_OPT_SHARED_MEM;
317;HSD_SW_LH_2_OPT_LOG_MEM_0;
318;HSD_SW_LH_2_OPT_LOG_MEM_1;
319;HSD_SW_LH_2_MOD_MODULE_0;
320;HSD_SW_LH_2_MOD_MODULE_1;
321;HSD_SW_DIG_RX1_HOST_FIFO_EMPTY;
322;HSD_SW_DIG_RX1_HOST_FIFO_ALMOST_EMPTY;
323;HSD_SW_DIG_RX1_HOST_FIFO_ALMOST_FULL;
324;HSD_SW_DIG_RX1_HOST_FIFO_FULL;
325;HSD_SW_DIG_RX2_HOST_FIFO_EMPTY;
326;HSD_SW_DIG_RX2_HOST_FIFO_ALMOST_EMPTY;
327;HSD_SW_DIG_RX2_HOST_FIFO_ALMOST_FULL;
328;HSD_SW_DIG_RX2_HOST_FIFO_FULL;
329;HSD_SW_DIG_RX1_SAMPLETRIG_SEL;
330;HSD_SW_DIG_RX1_SAMPLETRIG_INV;
331;HSD_SW_DIG_RX2_SAMPLETRIG_SEL;
332;HSD_SW_DIG_RX2_SAMPLETRIG_INV;
333;HSD_SW_DIG_DSP_TX_1_SER;
334;HSD_SW_DIG_DSP_RX_1_SER;
335;HSD_SW_DIG_DSP_TX_2_SER;
336;HSD_SW_DIG_DSP_RX_2_SER;
337;HSD_SW_DIG_DSP_RX_SER_ROUTE;
338;HSD_SW_DIG_DSP_TX_SER_ROUTE;
339;HSD_SW_DIG_LH1_SER_PRI_TX;
340;HSD_SW_DIG_LH1_SER_PRI_RX;
341;HSD_SW_DIG_LH1_SER_SEC_TX;
342;HSD_SW_DIG_LH1_SER_SEC_RX;
343;HSD_SW_DIG_LH2_SER_PRI_TX;
344;HSD_SW_DIG_LH2_SER_PRI_RX;
345;HSD_SW_DIG_LH2_SER_SEC_TX;
346;HSD_SW_DIG_LH2_SER_SEC_RX;
347;HSD_SW_AB_RESET;
348;HSD_SW_AB_CBT_MUX_SPDIF_TX;
349;HSD_SW_AB_CBT_MUX_DSP_ESSI1;
350;HSD_SW_AB_CBT_MUX_FPGA;
351;HSD_SW_DIG_FIXED_CLOCK_PRESENT;
352;HSD_SW_DIG_NET_CLK_1_PRESENT;
353;HSD_SW_DIG_NET_CLK_2_PRESENT;
354;HSD_SW_DIG_DDC1_IQ_DEC;
355;HSD_SW_DIG_DDC2_IQ_DEC;
356;HSD_SW_AUDIO_I2C_SCL;
357;HSD_SW_AUDIO_I2C_SDA;
358;HSD_SW_AUDIO_I2C_BUSY_WRITE;
359;HSD_SW_AUDIO_I2C_SIN;
360;HSD_SW_AUDIO_I2C_BUSY_READ;
361;HSD_SW_CRTC_LH_1_DIAG_SEL;
362;HSD_SW_CRTC_LH_1_I2C_SRC;
363;HSD_SW_CRTC_LH_2_DIAG_SEL;
364;HSD_SW_CRTC_LH_2_I2C_SRC;
365;HSD_SW_MAC_DIAG_SEL;
366;HSD_SW_MAC_DIAG;
367;HSD_SW_MAC_MAC_MAIN_OPT_POLL_0;
368;HSD_SW_MAC_MAC_MAIN_OPT_POLL_1;
369;HSD_SW_MAC_MAC_MAIN_OPT_POLL_2;
370;HSD_SW_MAC_MAC_MAIN_OPT_POLL_3;
371;HSD_SW_MAC_MAC_AUX_OPT_POLL_0;
372;HSD_SW_MAC_MAC_AUX_OPT_POLL_1;
373;HSD_SW_MAC_MAC_AUX_OPT_POLL_2;
374;HSD_SW_MAC_MAC_AUX_OPT_POLL_3;
375;HSD_SW_MAC_MDSP_MAIN_OPT_POLL_0;
376;HSD_SW_MAC_MDSP_MAIN_OPT_POLL_1;
377;HSD_SW_MAC_MDSP_MAIN_OPT_POLL_2;
378;HSD_SW_MAC_MDSP_MAIN_OPT_POLL_3;
379;HSD_SW_MAC_MDSP_AUX_OPT_POLL_0;
380;HSD_SW_MAC_MDSP_AUX_OPT_POLL_1;
381;HSD_SW_MAC_MDSP_AUX_OPT_POLL_2;
382;HSD_SW_MAC_MDSP_AUX_OPT_POLL_3;
383;HSD_SW_IQIF_RX1_MOD_FILT_SEL;
384;HSD_SW_IQIF_TX1_MOD_FILT_SEL;
385;HSD_SW_IQIF_RX1_SW1;
386;HSD_SW_IQIF_RX1_SW2;
387;HSD_SW_IQIF_TX1_SW1;
388;HSD_SW_IQIF_TX1_SW2;
389;HSD_SW_IQIF_RX2_MOD_FILT_SEL;
390;HSD_SW_IQIF_TX2_MOD_FILT_SEL;
391;HSD_SW_IQIF_RX2_SW1;
392;HSD_SW_IQIF_RX2_SW2;
393;HSD_SW_IQIF_TX2_SW1;
394;HSD_SW_IQIF_TX2_SW2;
395;HSD_SW_IQIF_DIAG_SEL;
396;HSD_SW_IQIF_DIAG;
397;HSD_SW_IQIF_RX1_FILT_SEL;
398;HSD_SW_IQIF_TX1_FILT_SEL;
399;HSD_SW_IQIF_RX1_LO_ENABLE;
400;HSD_SW_IQIF_TX1_LO_ENABLE;
401;HSD_SW_IQIF_TX1_SW3;
402;HSD_SW_IQIF_RX2_FILT_SEL;
403;HSD_SW_IQIF_TX2_FILT_SEL;
404;HSD_SW_IQIF_RX2_LO_ENABLE;
405;HSD_SW_IQIF_TX2_LO_ENABLE;
406;HSD_SW_IQIF_TX2_SW3;
407;HSD_SW_IQIF_TX2_FM_ENABLE;
408;HSD_SW_IQIF_RX1_DIV;
409;HSD_SW_IQIF_TX1_DIV;
410;HSD_SW_IQIF_RX2_DIV;
411;HSD_SW_IQIF_TX2_DIV;
412;HSD_SW_IQIF_10_M_DIV;
413;HSD_SW_IQIF_10_M_LO_ENABLE;
414;HSD_SW_IQIF_TX1_FM_ENABLE;
415;HSD_SW_IQIF_5_V_SUPPLY_1;
416;HSD_SW_IQIF_5_V_SUPPLY_2;
417;HSD_SW_IQIF_RX1_LINK;
418;HSD_SW_IQIF_RX2_LINK;
419;HSD_SW_IQIF_TX_6_DB_SUM;
420;HSD_SW_IQIF_RX_SPLIT;
421;HSD_SW_FE_TRIG_0_SEL;
422;HSD_SW_FE_TRIG_1_SEL;
423;HSD_SW_FE_TESTOSCILLATOR;
424;HSD_SW_FE_THRESHOLD_DIAG_MUX;
425;HSD_SW_IQIF_PMB_EN_1;
426;HSD_SW_IQIF_PMB_EN_2;
427;HSD_SW_IQIF_PMB_EN_3;
428;HSD_SW_IQIF_PMB_EN_4;
429;HSD_SW_IQIF_PMB_EN_5;
430;HSD_SW_IQIF_PMB_CLK;
431;HSD_SW_IQIF_PMB_DAT;
432;HSD_SW_CRTC_LH_1_DSP_0_OPT_POLL_0;
433;HSD_SW_CRTC_LH_1_DSP_0_OPT_POLL_1;
434;HSD_SW_CRTC_LH_1_DSP_0_OPT_POLL_2;
435;HSD_SW_CRTC_LH_1_DSP_0_OPT_POLL_3;
436;HSD_SW_CRTC_LH_1_DSP_1_OPT_POLL_0;
437;HSD_SW_CRTC_LH_1_DSP_1_OPT_POLL_1;
438;HSD_SW_CRTC_LH_1_DSP_1_OPT_POLL_2;
439;HSD_SW_CRTC_LH_1_DSP_1_OPT_POLL_3;
440;HSD_SW_CRTC_LH_1_DSP_2_OPT_POLL_0;
441;HSD_SW_CRTC_LH_1_DSP_2_OPT_POLL_1;
442;HSD_SW_CRTC_LH_1_DSP_2_OPT_POLL_2;
443;HSD_SW_CRTC_LH_1_DSP_2_OPT_POLL_3;
444;HSD_SW_CRTC_LH_1_DSP_3_OPT_POLL_0;
445;HSD_SW_CRTC_LH_1_DSP_3_OPT_POLL_1;
446;HSD_SW_CRTC_LH_1_DSP_3_OPT_POLL_2;
447;HSD_SW_CRTC_LH_1_DSP_3_OPT_POLL_3;
448;HSD_SW_CRTC_LH_1_DSP_4_OPT_POLL_0;
449;HSD_SW_CRTC_LH_1_DSP_4_OPT_POLL_1;
450;HSD_SW_CRTC_LH_1_DSP_4_OPT_POLL_2;
451;HSD_SW_CRTC_LH_1_DSP_4_OPT_POLL_3;
452;HSD_SW_CRTC_LH_1_DSP_5_OPT_POLL_0;
453;HSD_SW_CRTC_LH_1_DSP_5_OPT_POLL_1;
454;HSD_SW_CRTC_LH_1_DSP_5_OPT_POLL_2;
455;HSD_SW_CRTC_LH_1_DSP_5_OPT_POLL_3;
456;HSD_SW_CRTC_LH_1_VERSION;
457;HSD_SW_CRTC_LH_1_IDENT1;
458;HSD_SW_CRTC_LH_1_IDENT2;
459;HSD_SW_CRTC_LH_2_DSP_0_OPT_POLL_0;
460;HSD_SW_CRTC_LH_2_DSP_0_OPT_POLL_1;
461;HSD_SW_CRTC_LH_2_DSP_0_OPT_POLL_2;
462;HSD_SW_CRTC_LH_2_DSP_0_OPT_POLL_3;
463;HSD_SW_CRTC_LH_2_DSP_1_OPT_POLL_0;
464;HSD_SW_CRTC_LH_2_DSP_1_OPT_POLL_1;
465;HSD_SW_CRTC_LH_2_DSP_1_OPT_POLL_2;
466;HSD_SW_CRTC_LH_2_DSP_1_OPT_POLL_3;
467;HSD_SW_CRTC_LH_2_DSP_2_OPT_POLL_0;
468;HSD_SW_CRTC_LH_2_DSP_2_OPT_POLL_1;
469;HSD_SW_CRTC_LH_2_DSP_2_OPT_POLL_2;
470;HSD_SW_CRTC_LH_2_DSP_2_OPT_POLL_3;
471;HSD_SW_CRTC_LH_2_DSP_3_OPT_POLL_0;
472;HSD_SW_CRTC_LH_2_DSP_3_OPT_POLL_1;
473;HSD_SW_CRTC_LH_2_DSP_3_OPT_POLL_2;
474;HSD_SW_CRTC_LH_2_DSP_3_OPT_POLL_3;
475;HSD_SW_CRTC_LH_2_DSP_4_OPT_POLL_0;
476;HSD_SW_CRTC_LH_2_DSP_4_OPT_POLL_1;
477;HSD_SW_CRTC_LH_2_DSP_4_OPT_POLL_2;
478;HSD_SW_CRTC_LH_2_DSP_4_OPT_POLL_3;
479;HSD_SW_CRTC_LH_2_DSP_5_OPT_POLL_0;
480;HSD_SW_CRTC_LH_2_DSP_5_OPT_POLL_1;
481;HSD_SW_CRTC_LH_2_DSP_5_OPT_POLL_2;
482;HSD_SW_CRTC_LH_2_DSP_5_OPT_POLL_3;
483;HSD_SW_CRTC_LH_2_VERSION;
484;HSD_SW_CRTC_LH_2_IDENT1;
485;HSD_SW_CRTC_LH_2_IDENT2;
